Table 3,"Water footprint, carbon footprint, and water scarcity footprint of a hypothetical 1 MW data center placed within each US subbasin.",Unnamed: 2,Unnamed: 3
HUC8,WSF_1MW_DC,WF_1MW_DC,CF_1MW_DC
11130203,4.111448499426678,6.7639902562937735,0.5984896951550241
11130204,5.083874251377597,4.623028193636296,0.5176416202109523
11130205,4.85834014869395,3.1821995053119405,0.4632323301973658
11130206,3.0792843201340525,6.7639902562937735,0.5984896951550241
11130207,3.860111712946792,4.623028193636296,0.5176416202109523
11130208,3.8273373183238673,6.7639902562937735,0.5984896951550241
11130209,3.7457096778446535,4.623028193636296,0.5176416202109523
11130210,1.1812686521507443,3.1821995053119405,0.4632323301973658
11130301,7.106653784666982,6.7639902562937735,0.5984896951550241
11130302,4.088281406477649,6.7639902562937735,0.5984896951550241
11130303,2.825196103213912,6.7639902562937735,0.5984896951550241
11130304,2.319345903313826,6.7639902562937735,0.5984896951550241
11140101,1.1812686521507443,3.1821995053119405,0.4632323301973658
11140102,2.9523013499170627,6.7639902562937735,0.5984896951550241
11140103,2.615689055792042,6.7639902562937735,0.5984896951550241
11140104,2.973457844014375,6.7639902562937735,0.5984896951550241
11140105,2.776094146855698,6.7639902562937735,0.5984896951550241
11140106,2.319345903313826,6.7639902562937735,0.5984896951550241
11140107,2.7248918288003408,6.7639902562937735,0.5984896951550241
11140108,2.6221500548693224,6.7639902562937735,0.5984896951550241
11140109,1.5035658129484941,6.8204232440754655,0.6343308144017822
11140201,1.0636071297645033,6.842553633785157,0.6483860322405153
11140202,1.417334137431181,6.8204232440754655,0.6343308144017822
11140203,1.252207923685199,6.842553633785157,0.6483860322405153
11140204,1.477182882587077,6.8204232440754655,0.6343308144017822
11140205,1.5443167717982706,6.842553633785157,0.6483860322405153
11140206,1.8839410795212717,6.8204232440754655,0.6343308144017822
11140207,1.417334137431181,6.8204232440754655,0.6343308144017822
11140208,1.4596871837162024,6.8204232440754655,0.6343308144017822
11140209,1.5297198135575882,6.842553633785157,0.6483860322405153
11140301,1.7240010266605281,3.1821995053119405,0.4632323301973658
11140302,2.473891380973923,6.7639902562937735,0.5984896951550241
11140303,2.157802158564137,4.623028193636296,0.5176416202109523
11140304,1.417334137431181,6.8204232440754655,0.6343308144017822
11140305,2.9915696688597775,6.7639902562937735,0.5984896951550241
11140306,2.4740004411217473,6.7639902562937735,0.5984896951550241
11140307,2.8933994180393974,6.7639902562937735,0.5984896951550241
12010001,2.2915906759742413,4.623028193636296,0.5176416202109523
12010002,1.6137937332383605,5.746916128684432,0.5838458927986689
12010003,2.295033591990041,4.623028193636296,0.5176416202109523
12010004,1.4116208025638401,5.746916128684432,0.5838458927986689
12010005,1.069794373594628,6.842553633785157,0.6483860322405153
12020001,1.8762513884314813,3.1821995053119405,0.4632323301973658
12020002,1.3147288050814006,5.494912255843435,0.5802175487018693
12020003,1.0636071297645033,6.842553633785157,0.6483860322405153
12020004,1.9300528830136359,5.746916128684432,0.5838458927986689
12020005,1.5671987852559528,5.746916128684432,0.5838458927986689
12020006,1.5586952793179676,6.842553633785157,0.6483860322405153
12020007,1.4849126272489406,6.842553633785157,0.6483860322405153
12030101,2.529583174222366,3.1821995053119405,0.4632323301973658
12030102,1.6003683638347548,3.1821995053119405,0.4632323301973658
12030103,1.808075544504876,3.1821995053119405,0.4632323301973658
12030104,2.1946799140935553,3.1821995053119405,0.4632323301973658
12030105,1.1812686521507443,3.1821995053119405,0.4632323301973658
12030106,1.9983581589754806,3.1821995053119405,0.4632323301973658
12030107,1.905386660897343,3.1821995053119405,0.4632323301973658
12030108,1.4800109666751053,3.1821995053119405,0.4632323301973658
12030109,2.036518011446653,3.1821995053119405,0.4632323301973658
12030201,1.1812686521507443,3.1821995053119405,0.4632323301973658
12030202,1.1233193789521723,5.494912255843435,0.5802175487018693
12030203,1.0636071297645033,6.842553633785157,0.6483860322405153
12040101,1.206111763515733,5.494912255843435,0.5802175487018693
12040102,1.623039207888319,5.494912255843435,0.5802175487018693
12040103,1.628578750322167,6.842553633785157,0.6483860322405153
12040104,1.1069268552866494,5.494912255843435,0.5802175487018693
12040201,1.0636071297645033,6.842553633785157,0.6483860322405153
12040202,1.0636071297645033,6.842553633785157,0.6483860322405153
12040203,1.559383246981119,5.494912255843435,0.5802175487018693
12040204,1.4951471666583922,6.842553633785157,0.6483860322405153
12040205,1.6302161922273133,3.1821995053119405,0.4632323301973658
12050001,28.05951827673702,6.7639902562937735,0.5984896951550241
12050002,22.835412533735834,6.7639902562937735,0.5984896951550241
12050003,5.316915521330038,4.623028193636296,0.5176416202109523
12050004,6.1284645120917025,4.623028193636296,0.5176416202109523
12050005,8.620911601542154,6.7639902562937735,0.5984896951550241
12050006,5.055424359185157,4.623028193636296,0.5176416202109523
12050007,4.182784836529705,3.1821995053119405,0.4632323301973658
12060101,2.2342587954932864,3.1821995053119405,0.4632323301973658
12060102,5.733523199479953,3.1821995053119405,0.4632323301973658
12060103,4.077911033816585,3.1821995053119405,0.4632323301973658
12060104,1.3539893198799666,3.1821995053119405,0.4632323301973658
12060105,3.230668782443334,3.1821995053119405,0.4632323301973658
12060201,1.5460613097039189,3.1821995053119405,0.4632323301973658
12060202,1.2842570907982367,3.1821995053119405,0.4632323301973658
12060203,1.3587357026851825,3.1821995053119405,0.4632323301973658
12060204,2.4648796705398377,3.1821995053119405,0.4632323301973658
12070101,1.1069268552866494,5.494912255843435,0.5802175487018693
12070102,2.1418762442322326,3.1821995053119405,0.4632323301973658
12070103,1.888241097361888,5.494912255843435,0.5802175487018693
12070104,1.1069268552866494,5.494912255843435,0.5802175487018693
12070201,2.4873790406006875,3.1821995053119405,0.4632323301973658
12070202,2.9309669003376397,3.1821995053119405,0.4632323301973658
12070203,2.893952409593603,3.1821995053119405,0.4632323301973658
12070204,1.1362393792749785,5.494912255843435,0.5802175487018693
12070205,2.265157221485992,3.1821995053119405,0.4632323301973658
12080001,24.67900969448889,6.7639902562937735,0.5984896951550241
12080002,10.438490052791852,4.623028193636296,0.5176416202109523
12080003,23.34047050389934,6.7639902562937735,0.5984896951550241
12080004,13.276103443206548,6.7639902562937735,0.5984896951550241
12080005,51.508831563245835,4.623028193636296,0.5176416202109523
12080006,23.466811410572376,6.7639902562937735,0.5984896951550241
12080007,2.4340390258827926,3.1821995053119405,0.4632323301973658
12080008,2.4733649696843516,3.1821995053119405,0.4632323301973658
